point_id,city,spatial_knn_mean_dist_m,spatial_knn_max_dist_m,spatial_neighbor_count_400m,spatial_knn_wmean__sidewalk_frac_mean,spatial_knn_wmean__crosswalk_frac_mean,spatial_knn_wmean__vegetation_frac_mean,spatial_knn_wmean__sky_frac_mean,spatial_knn_wmean__building_frac_mean,spatial_knn_wmean__sidewalk_width_px,spatial_knn_wmean__street_mask_coverage_mean,spatial_knn_wmean__agreement_score,spatial_knn_wmean__cap_sidewalk_ord,spatial_knn_wmean__cap_crosswalk_ord,spatial_knn_wmean__cap_traffic_volume_ord,spatial_knn_wmean__cap_tree_canopy_ord,spatial_knn_wmean__cap_transit_stop_ord,spatial_knn_wmean__cap_lighting_ord,spatial_knn_wmean__cap_maintenance_ord,spatial_knn_wmean__cap_unknown_count,pedgraph_unanchored
26,dc,138.02536010742188,219.577204179579,20,0.0384797416627407,0.2072921097278595,0.0142779760062694,0.0690147429704666,0.4509087800979614,133.99696350097656,0.8534725308418274,0.7855945825576782,2.0,0.7510367631912231,1.0,1.1022731065750122,0.0,1.4867523908615112,1.340606451034546,0.1710825115442276,
27,dc,320.0880432128906,398.7592520060946,7,0.011807095259428,0.2720170617103576,0.007555819582194,0.072404570877552,0.3313793241977691,105.94813537597656,0.8059281706809998,0.6680794358253479,1.275192141532898,0.5399453639984131,1.465915322303772,0.849764883518219,0.5086777210235596,0.4288556277751922,0.9661521911621094,0.4235580861568451,
28,dc,290.9806213378906,381.3314174884099,5,0.2437901794910431,0.1535283476114273,0.1678017228841781,0.0837745666503906,0.0055089043453335,578.3822021484375,0.668825626373291,0.6667000651359558,2.000000238418579,0.0,0.0,2.000000238418579,0.0,2.000000238418579,2.000000238418579,0.0,
29,dc,247.2288360595703,398.7804018968109,7,0.1911242306232452,0.2134572267532348,0.1379657238721847,0.1101768985390663,0.0336949974298477,469.0739440917969,0.7199766039848328,0.72006756067276,1.6752269268035889,0.1601185947656631,0.1601185947656631,2.0,0.0839894488453865,2.0,2.0,0.0,
30,dc,177.780029296875,295.3806506399381,8,0.2177763879299163,0.2362917065620422,0.1515552699565887,0.1101365759968757,0.0279216412454843,539.6403198242188,0.7112434506416321,0.7069453001022339,1.849075555801392,0.1207480803132057,0.1639548987150192,1.999999761581421,0.0640422850847244,1.999999761581421,1.956792950630188,0.0,
31,dc,174.0977783203125,296.58376264739536,8,0.2302657514810562,0.1869812756776809,0.151203379034996,0.0863693803548812,0.0262668095529079,492.4864501953125,0.7220054864883423,0.704652726650238,1.85330331325531,0.1138695701956749,0.1556335389614105,1.999999761581421,0.0617828033864498,1.999999761581421,1.9582358598709104,0.0,
32,dc,178.44552612304688,368.217613169274,8,0.2027365714311599,0.223382368683815,0.1688771247863769,0.0877693891525268,0.0276513174176216,452.78314208984375,0.6954969167709351,0.7165848016738892,1.8019400835037231,0.1496691554784774,0.2075490951538086,2.0,0.1074285879731178,2.0,1.94212007522583,0.0,
33,dc,185.5621032714844,381.3314174884099,8,0.2211461514234542,0.2150685340166092,0.1235857754945755,0.1300260722637176,0.0347879342734813,512.7251586914062,0.7379652857780457,0.7184258103370667,1.7954814434051514,0.1551930606365203,0.2154238075017929,1.9999998807907104,0.1111576035618782,1.9999998807907104,1.9397691488265991,0.0,
34,dc,179.49710083007812,361.4597994595497,7,0.1916934698820114,0.2123025506734848,0.1538640856742859,0.1221456006169319,0.047280054539442,435.2999572753906,0.7399135828018188,0.7079346776008606,1.7769707441329956,0.1237163469195365,0.3467454314231872,1.9999998807907104,0.0,1.9999998807907104,1.7769707441329956,0.0,
35,dc,229.2523956298828,296.58376264739536,6,0.1804363578557968,0.2889201939105987,0.1128808036446571,0.0979156494140625,0.0690366327762603,406.2650146484375,0.7588496804237366,0.8212770223617554,1.6581811904907229,0.4637775123119354,0.4637775123119354,2.0,0.3418189287185669,2.0,2.0,0.0,
36,dc,215.1344451904297,356.38069770080483,8,0.0954059138894081,0.1846542507410049,0.0849736556410789,0.1308326125144958,0.0418100729584693,240.00672912597656,0.5975310206413269,0.6573290824890137,0.9751224517822266,0.5223722457885742,0.8463732004165649,2.0840048789978027,0.0,0.3582504987716675,1.3711302280426023,0.868311882019043,
37,dc,400.0,400.0,0,0.0182189997285604,0.0106800002977252,0.1742739975452423,0.0788749977946281,0.0018339999951422,122.0,0.4083000123500824,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,
38,dc,129.32382202148438,129.323826964671,1,0.0177519991993904,0.0236600004136562,0.1445299983024597,0.2754690051078796,0.0410420000553131,64.5,0.5420060157775879,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,
39,dc,303.4076843261719,375.5345014720508,7,0.1914827674627304,0.1518047153949737,0.079125165939331,0.1049799397587776,0.0354899317026138,311.63067626953125,0.6078587770462036,0.6209574937820435,0.8486220240592957,0.4243110120296478,0.7547332048416138,2.245267152786255,0.0,0.2729328870773315,1.4788907766342163,0.9832335710525512,
40,dc,159.27938842773438,264.47808072788007,8,0.2230389714241027,0.1128201410174369,0.0778052732348442,0.0898187533020973,0.0390806645154953,353.5163269042969,0.595238983631134,0.5218697786331177,0.430384874343872,0.2444129288196563,0.8060509562492371,2.1355080604553223,0.0,-0.4420841932296753,1.3799209594726562,1.316096305847168,
41,dc,172.45452880859375,302.25419512021847,8,0.1641620844602584,0.1499637067317962,0.0709967911243438,0.093492604792118,0.0415836088359355,330.5174255371094,0.5477578639984131,0.5140177011489868,0.4968532621860504,0.2601331770420074,0.9311277866363524,2.045459032058716,0.0,-0.2898397147655487,1.160540223121643,0.8321520686149597,
42,dc,292.14898681640625,365.8441836825116,5,0.0268749333918094,0.1952995955944061,0.0467451885342597,0.2474056780338287,0.1885626465082168,144.05039978027344,0.7441654205322266,0.954167902469635,2.0,0.8624899983406067,0.8624899983406067,1.8385592699050903,0.0,2.0,2.0,0.0,
43,dc,171.32984924316406,293.2900331829288,8,0.165526807308197,0.1385770440101623,0.0914360433816909,0.0600208975374698,0.0309405885636806,282.8558349609375,0.578229546546936,0.5035218596458435,0.4674772322177887,0.2461602985858917,0.9333012104034424,2.041855573654175,0.0,-0.3360492289066314,1.1657956838607788,1.532522678375244,
44,dc,267.31072998046875,378.8974996670856,9,0.1656771749258041,0.1812756061553955,0.0735740140080452,0.108489915728569,0.0584225058555603,279.1436462402344,0.6373459100723267,0.6460034847259521,0.8374969959259033,0.4556249380111694,0.8947231769561768,2.031523942947388,0.0,0.1456162929534912,1.3273489475250244,0.9349795579910278,
45,dc,243.40383911132807,344.71387889935926,10,0.1291388124227523,0.1133377104997634,0.0575539730489254,0.2131236344575882,0.1239759102463722,208.3251495361328,0.6735149025917053,0.8234491348266602,1.38184916973114,0.6909245848655701,0.911488711833954,2.0885114669799805,0.0,1.072773814201355,1.6513242721557615,0.5057981014251709,
46,dc,248.275146484375,356.38069770080483,11,0.1245044618844986,0.1723939776420593,0.0557980835437774,0.1427070200443267,0.1534508466720581,215.2833404541016,0.6835658550262451,0.7626794576644897,1.5011777877807615,0.7505888938903809,0.9265182018280028,2.073481559753418,0.0,1.2517666816711426,1.6379570960998535,0.4095333218574524,
47,dc,190.73150634765625,327.8155848286495,14,0.0861805379390716,0.2659968733787536,0.0293232258409261,0.1392291039228439,0.2536721229553222,199.1371154785156,0.7799255847930908,0.9211316108703612,2.0,0.7633711695671082,0.7633711695671082,1.8741037845611568,0.0326831564307212,2.0,1.9364769458770752,0.0558887645602226,
48,dc,214.6517639160156,280.3498462136909,12,0.0764399617910385,0.3210043907165527,0.059975542128086,0.1171555146574974,0.2130783498287201,204.9125213623047,0.7887858748435974,0.892846941947937,1.7925033569335938,0.6785088777542114,0.6785088777542114,1.9999998807907104,0.0,1.9999998807907104,1.7950814962387085,0.0,
49,dc,174.79196166992188,285.9813177415163,15,0.0898459404706955,0.2770884335041046,0.051353707909584,0.1256914436817169,0.239822968840599,217.00685119628903,0.7737516164779663,1.0,2.0,1.0,1.0,1.9288930892944336,0.0439478084444999,2.0,2.0,0.0629661008715629,
50,dc,166.85354614257812,306.3093235134389,16,0.0862228646874427,0.2889715433120727,0.0488102138042449,0.0892015695571899,0.2835249900817871,208.4519500732422,0.7941628694534302,0.9063360095024108,2.000000238418579,0.7189798951148987,0.7189798951148987,1.92246413230896,0.0506801642477512,2.000000238418579,1.95137882232666,0.053660798817873,
51,dc,161.54281616210938,249.7367336509871,17,0.145269438624382,0.2670077085494995,0.0468606054782867,0.1162287443876266,0.2536112666130066,223.8871307373047,0.7955345511436462,0.9536093473434448,2.0,0.8608141541481018,0.8608141541481018,2.0,0.2108243703842163,2.0,2.0,0.0835464969277381,
52,dc,215.14877319335935,285.9813177415164,12,0.1103572025895118,0.1700210571289062,0.0387085527181625,0.163186639547348,0.2662601172924042,211.96490478515625,0.7343547940254211,0.951196551322937,1.9999998807907104,0.928364396095276,0.928364396095276,1.9999998807907104,0.016348198056221,1.9999998807907104,1.922266125679016,0.0901331827044487,
53,dc,162.01272583007812,217.62831749363195,15,0.0650809481739997,0.3905468881130218,0.0412008836865425,0.079131506383419,0.229731947183609,177.8934783935547,0.8002840280532837,0.8616237640380859,1.7095379829406738,0.7095379829406738,0.7095379829406738,1.645177960395813,0.0,2.0,1.5825501680374146,0.0,
54,dc,223.4290008544922,307.6390896190384,12,0.0775376483798027,0.1815286874771118,0.0521800108253955,0.1746922731399536,0.2895195782184601,169.7217254638672,0.7710661888122559,0.9728779792785645,2.000000238418579,1.0000001192092896,1.0000001192092896,2.000000238418579,-0.0003570690751075,2.000000238418579,1.904132604598999,0.0855565518140792,
55,dc,164.9429473876953,245.55330197385604,20,0.0669461414217948,0.2744174897670746,0.0408949851989746,0.1276073604822158,0.2920266687870025,235.82809448242188,0.7761341333389282,0.9617709517478944,2.000000238418579,0.8853012323379517,0.8853012323379517,2.000000238418579,-0.1254684031009674,2.000000238418579,2.000000238418579,0.1254684031009674,
56,dc,192.59848022460935,331.9291855548747,13,0.0895633772015571,0.4232836961746216,0.0627504661679267,0.0728746503591537,0.1654825210571289,191.2629547119141,0.8032680153846741,0.8686001896858215,1.6429755687713623,0.6429756283760071,0.6429756283760071,1.8999004364013672,0.0,1.9999998807907104,1.5434978008270264,0.0,
57,dc,207.79270935058597,354.0617491316191,12,0.0818599686026573,0.4264103770256042,0.0634522289037704,0.0971122905611991,0.1882170587778091,208.98651123046875,0.8092666864395142,0.8407688736915588,1.563910722732544,0.563910722732544,0.563910722732544,1.8846464157104488,0.0,2.0,1.20699942111969,0.0,
58,dc,189.09457397460935,323.6211727311683,14,0.0951745361089706,0.4122822284698486,0.0596334934234619,0.0992446839809417,0.2279412895441055,226.6135406494141,0.8344698548316956,0.7339674830436707,1.2445776462554932,0.2445776611566543,0.2445776611566543,1.888741970062256,0.0,2.0,1.5000697374343872,0.0,
59,dc,197.07167053222656,251.80438086390575,22,0.1501590311527252,0.2771697044372558,0.05572996661067,0.0914718583226203,0.2619432806968689,291.0450744628906,0.8006811141967773,0.9404699802398682,1.9999998807907104,0.6584577560424805,0.7399250268936157,1.9999998807907104,0.1521714031696319,1.7099597454071045,1.9999998807907104,0.1781473457813263,
60,dc,172.5145263671875,235.23931573840267,20,0.0727275907993316,0.2645228505134582,0.0259171985089778,0.0700027793645858,0.2728714644908905,151.3947296142578,0.7456061840057373,0.8459731936454773,1.7647602558135986,0.8409725427627563,0.9171848893165588,1.4970229864120483,0.0,1.7713631391525269,1.3433650732040403,0.0762123391032219,
61,dc,231.23208618164065,329.7228937818655,11,0.1362681984901428,0.2198997884988784,0.0605732798576355,0.1287798881530761,0.1977398842573166,268.8482971191406,0.7270153760910034,0.9733198881149292,1.9999998807907104,0.9199517965316772,0.7631146907806396,1.9999998807907104,-0.1031623259186744,1.289344072341919,1.7889410257339478,0.3400475680828094,
62,dc,184.43397521972656,249.73673365098716,23,0.213973730802536,0.1869720369577407,0.0524992533028125,0.0658951327204704,0.311541199684143,388.67822265625,0.8000999689102173,0.926209032535553,1.745136260986328,0.4793834388256073,0.4931442439556122,1.745136260986328,-0.2777528464794159,1.3105605840682983,1.8951635360717771,1.2250927686691284,
63,dc,165.12435913085938,263.0662864527879,22,0.0951846614480018,0.3227368295192718,0.0268533881753683,0.0378050655126571,0.2573555409908294,184.283447265625,0.7765265703201294,0.7202762365341187,1.8202711343765257,0.8489845991134644,0.9388490915298462,1.4820228815078735,0.0,1.546953797340393,1.736060619354248,0.1510154902935028,
64,dc,183.98944091796875,231.6311952849697,22,0.1391422003507614,0.2518893480300903,0.0264336206018924,0.0600378699600696,0.3095452189445495,215.3275909423828,0.7858046889305115,0.8741159439086914,1.6912345886230469,0.3638413846492767,0.4826183617115021,1.5421950817108154,-0.2081366181373596,1.7108582258224487,1.8521943092346191,1.2335859537124634,
65,dc,232.0153961181641,333.8767380638089,15,0.1998613774776458,0.2204237133264541,0.049320176243782,0.0760910362005233,0.2203461229801178,351.6007385253906,0.7778341770172119,0.856413722038269,1.5595853328704834,0.4019875228404999,0.438140332698822,1.5595853328704834,-0.1880519539117813,1.4593377113342283,1.6049929857254028,1.20743989944458,
66,dc,125.3786849975586,198.39950975147167,22,0.1361119747161865,0.2917834222316742,0.0248454883694648,0.0203257203102111,0.3141378164291382,237.28546142578125,0.7848986983299255,0.7937187552452087,1.873429775238037,0.8755584955215454,0.9388436079025269,1.7545292377471924,0.0,1.4881572723388672,1.498964786529541,0.1706142425537109,
67,dc,122.54278564453124,184.92199372164816,23,0.0693622305989265,0.2532234489917755,0.022989060729742,0.0800577849149704,0.2613874077796936,141.20022583007812,0.7387179136276245,0.7530410885810852,1.8221615552902224,0.8525003790855408,0.9414196014404296,1.296500563621521,0.0,1.3746155500411987,1.5583728551864624,0.2084615230560302,
68,dc,132.57025146484375,189.49845688451308,22,0.0859774351119995,0.2176415026187896,0.0241067726165056,0.0828958004713058,0.2870729267597198,174.198974609375,0.7336928844451904,0.7173968553543091,1.864818096160889,0.7326744794845581,0.8002654314041138,1.4120932817459106,0.0,1.2074800729751587,1.7940855026245115,0.3893429934978485,
69,dc,287.5781555175781,362.64890041861736,12,0.2256321310997009,0.1851670742034912,0.0612642839550972,0.0626166462898254,0.2178569883108139,382.0958251953125,0.7695333361625671,0.8392190933227539,1.676746487617493,0.5872130393981934,0.2445291876792907,1.7589361667633057,0.0,0.4757305085659027,1.769636631011963,0.834908127784729,
70,dc,310.8978271484375,368.3548592805751,5,0.0857350006699562,0.2634269595146179,0.0174676291644573,0.0392358712852001,0.2814680337905884,152.41238403320312,0.7411397099494934,0.6725191473960876,1.3850678205490112,0.6925339102745056,0.9999999403953552,1.357304573059082,0.0,1.0776017904281616,1.3675163984298706,0.307466059923172,
71,dc,194.9633636474609,287.50646071299064,14,0.0581650249660015,0.2662770450115204,0.0207523107528686,0.0675901398062706,0.3112643957138061,153.5253448486328,0.7575855851173401,0.7803066968917847,1.881557583808899,0.8815576434135437,1.0,1.5263150930404663,0.0,1.360184669494629,1.5245652198791504,0.2132717818021774,
72,dc,148.87759399414062,213.60764626525665,26,0.3517091572284698,0.0991669446229934,0.0451183691620826,0.0249574966728687,0.3295565247535705,454.2138366699219,0.7981299757957458,0.5471107959747314,0.34247687458992,-0.2569523751735687,-0.6108356714248657,0.4431301951408386,-0.3165854811668396,0.4118302464485168,1.999999761581421,3.541384696960449,
73,dc,131.78042602539062,215.52573910007013,24,0.2364563941955566,0.150038868188858,0.0534971132874488,0.015256785787642,0.3321583867073059,388.8019104003906,0.7869757413864136,0.5760744214057922,0.9362630248069764,-0.3104802966117859,-0.4704203903675079,1.0040534734725952,-0.0731536448001861,0.1876663863658905,1.7219529151916504,2.4456629753112797,
74,dc,130.40396118164062,179.95391493130748,22,0.2293265461921692,0.1470465213060379,0.0498365052044391,0.0386994890868663,0.323575884103775,343.8702392578125,0.7643873691558838,0.546532928943634,0.656692385673523,0.0447650849819183,-0.2223308682441711,0.5754750370979309,-0.2102138400077819,0.4293583631515503,1.5806968212127686,2.882943630218506,
75,dc,109.88159942626952,222.37744536439544,24,0.2914329469203949,0.0845721885561943,0.0483096577227115,0.0177752561867237,0.3461593091487884,429.6038513183594,0.7777620553970337,0.5036962628364563,0.4175673425197601,-0.3352545797824859,-0.6680865287780762,0.4405689239501953,-0.246203988790512,-0.0176748000085353,1.6990292072296145,3.5911178588867188,
76,dc,132.7015380859375,168.1233402961049,21,0.2708670794963836,0.1050790920853614,0.0391304902732372,0.0114115960896015,0.3462492227554321,399.0370178222656,0.7902518510818481,0.570487380027771,0.7381101250648499,-0.1218104660511016,-0.4673020243644714,0.6763239502906799,-0.1903022527694702,-0.3968210220336914,1.4409669637680054,3.2190709114074707,
77,dc,109.52474975585938,198.2503396301023,24,0.294181764125824,0.1184796094894409,0.0528087466955184,0.0212992057204246,0.3282461762428283,427.2386779785156,0.7859026789665222,0.5043697357177734,0.4178451299667358,-0.2976894974708557,-0.6671206951141357,0.492608904838562,-0.2318748831748962,-0.0462964475154876,1.648008942604065,3.5511605739593506,
78,dc,189.0642852783203,230.27333486951608,19,0.180244043469429,0.2071338295936584,0.030207198113203,0.057813175022602,0.3034909665584564,268.3368225097656,0.7473843097686768,0.6900618076324463,1.3167449235916138,0.3611917197704315,0.163589060306549,1.2053027153015137,-0.0960166081786155,1.033433437347412,1.883323311805725,1.638682842254639,
79,dc,153.31097412109375,186.26274539433143,22,0.2867790162563324,0.1126151233911514,0.0657607391476631,0.0208508148789405,0.3375117778778076,442.5636291503906,0.7964191436767578,0.5675609111785889,0.3607230484485626,-0.4080090224742889,-0.6546506881713867,0.5714461803436279,-0.301776260137558,-0.0079115331172943,1.2828755378723145,3.9313948154449454,
80,dc,129.97157287597656,167.60488823494654,19,0.3381973803043365,0.1017574220895767,0.0392706580460071,0.0327452570199966,0.3035715222358703,471.04052734375,0.7906990051269531,0.4997538030147552,0.8150151968002319,0.0243825390934944,-0.4678874611854553,1.197270750999451,0.0,-0.0514976009726524,1.8945107460021973,1.8749533891677856,
81,dc,133.03421020507812,216.7940104910357,16,0.3129372298717499,0.1384836286306381,0.0498328022658824,0.0163582880049943,0.3352847993373871,474.7339782714844,0.8539644479751587,0.6921269297599792,1.0253794193267822,0.1207340508699417,-0.0322769060730934,1.367930293083191,0.0970275029540062,0.7040549516677856,1.4828559160232544,1.8779947757720947,
82,dc,142.40049743652344,218.2802105821275,15,0.3839301764965057,0.1001492887735366,0.0539293549954891,0.0220713913440704,0.3344959616661072,589.1334228515625,0.8781014084815979,0.881588876247406,1.6008810997009275,-0.2964475154876709,0.1352610141038894,1.5918824672698977,0.0005046874284744,1.5007102489471436,1.801222324371338,1.3731390237808228,
83,dc,147.1670684814453,225.9067119699519,15,0.365958034992218,0.1133681833744049,0.0450361967086792,0.0205184910446405,0.3086110353469848,491.48681640625,0.8437343835830688,0.5253018736839294,0.5349627733230591,0.2354450076818466,-0.4009645283222198,1.594079613685608,0.000463493168354,-0.1014467552304267,1.2664250135421753,1.8933041095733645,
