point_id,metro,state,lat,lon,osmid,street_count,tile_x,tile_y,image_id_0,image_id_90,image_id_180,image_id_270,dist_m_0,dist_m_90,dist_m_180,dist_m_270,compass_angle_0,compass_angle_90,compass_angle_180,compass_angle_270
27,Pittsburgh,PA,40.4978312,-80.0599877,4328261702,3,4548,6172,2959801067564706,807824690111627,807824690111627,786432838926211,5.952,29.488,29.488,5.58,307.828,123.264,123.264,301.717
28,Pittsburgh,PA,40.4978492,-80.0600236,11784011664,3,4548,6172,786432838926211,807824690111627,807824690111627,786432838926211,4.462,32.981,32.981,4.462,301.717,123.264,123.264,301.717
29,Pittsburgh,PA,40.4976006,-80.01913,5010207469,3,4550,6172,851322285509433,393756715052322,201735781766506,851322285509433,9.828,7.013,6.289,9.828,301.308,134.906,141.304,301.308
30,Pittsburgh,PA,40.4806185,-80.0684573,107636307,3,4547,6173,1680602775480091,806135276765601,806135276765601,26513526328254709,11.349,4.786,4.786,7.601,325.66,149.924,149.924,296.0
31,Pittsburgh,PA,40.4807148,-80.0685338,105118791,3,4547,6173,1680602775480091,806135276765601,806135276765601,1680602775480091,1.248,8.412,8.412,1.248,325.66,149.924,149.924,325.66
32,Pittsburgh,PA,40.4816824,-80.0693883,4712563636,3,4547,6173,516554786123938,544603213349138,544603213349138,1286984283487759,5.577,8.701,8.701,11.881,325.471,144.89,144.89,295.0
33,Pittsburgh,PA,40.4861409,-80.0533342,106052373,3,4548,6173,109803824529264,484425062804998,484425062804998,109803824529264,9.772,14.674,14.674,9.772,310.792,130.341,130.341,310.792
34,Pittsburgh,PA,40.4862148,-80.054012,4541601430,3,4548,6173,119828490152449,319133086397923,319133086397923,119828490152449,8.91,3.783,3.783,8.91,308.717,128.49,128.49,308.717
35,Pittsburgh,PA,40.4862721,-80.0539564,4210919625,4,4548,6173,119828490152449,4210910762266470,4210910762266470,119828490152449,1.407,1.342,1.342,1.407,308.717,131.582,131.582,308.717
36,Pittsburgh,PA,40.4862725,-80.0541312,4541601431,3,4548,6173,329940965141832,300209788360326,300209788360326,329940965141832,10.366,3.78,3.78,10.366,307.729,126.339,126.339,307.729
37,Pittsburgh,PA,40.4863268,-80.0539032,4541601425,3,4548,6173,1151257205354175,4210910762266470,4210910762266470,275331731002434,12.642,7.373,7.373,2.027,0.0,131.582,131.582,308.794
38,Pittsburgh,PA,40.4863606,-80.0539504,4210919627,4,4548,6173,1151257205354175,771635563537162,771635563537162,288689189343012,9.587,7.722,7.722,0.955,0.0,131.614,131.614,308.912
39,Pittsburgh,PA,40.4863963,-80.0540002,4541601437,3,4548,6173,1151257205354175,2860662184149279,2860662184149279,1418818245139746,9.24,8.009,8.009,0.996,0.0,131.676,131.676,308.971
40,Pittsburgh,PA,40.4864425,-80.0537724,5716577447,4,4548,6173,1151257205354175,184899766877627,948478782389470,185895853289814,11.439,18.218,15.293,9.006,0.0,130.519,177.63,228.665
41,Pittsburgh,PA,40.486478,-80.0538073,107555425,3,4548,6173,1151257205354175,852092535384993,948478782389470,185895853289814,9.457,16.416,12.18,4.455,0.0,138.367,177.63,228.665
42,Pittsburgh,PA,40.4865939,-80.0536658,104535071,3,4548,6173,1151257205354175,852092535384993,948478782389470,185895853289814,26.635,10.134,7.477,14.908,0.0,138.367,177.63,228.665
43,Pittsburgh,PA,40.4866228,-80.0537053,4541601432,4,4548,6173,1151257205354175,852092535384993,948478782389470,185895853289814,26.532,6.225,6.26,14.694,0.0,138.367,177.63,228.665
44,Pittsburgh,PA,40.4869708,-80.0549579,4541601439,3,4548,6173,1237963529952744,333187058162294,165708215562796,1237963529952744,1.58,6.492,6.742,1.58,310.329,131.034,132.591,310.329
45,Pittsburgh,PA,40.4870774,-80.0551316,4541601440,4,4548,6173,157955656335998,1176426429539444,847652499507340,378310583529538,1.87,7.072,7.044,1.523,312.049,131.106,132.779,310.559
46,Pittsburgh,PA,40.4872548,-80.0553863,4541601441,3,4548,6173,632549484812952,1650005538518669,1650005538518669,632549484812952,1.402,6.608,6.608,1.402,310.911,131.233,131.233,310.911
47,Pittsburgh,PA,40.4872686,-80.0545861,104535074,3,4548,6173,857427111510752,388298379017103,1181386745665207,841888846406391,30.653,9.56,2.127,5.581,28.682,135.417,153.743,217.494
48,Pittsburgh,PA,40.4873002,-80.0560775,13363424175,3,4548,6173,208674554205161,288342712964651,288342712964651,208674554205161,31.849,22.783,22.783,31.849,314.013,133.179,133.179,314.013
49,Pittsburgh,PA,40.4873177,-80.0558266,13363424190,3,4548,6173,318873709697255,288342712964651,288342712964651,318873709697255,15.762,7.726,7.726,15.762,313.576,133.179,133.179,313.576
50,Pittsburgh,PA,40.4873436,-80.0558012,13363424187,4,4548,6173,318873709697255,288342712964651,288342712964651,318873709697255,12.237,5.542,5.542,12.237,313.576,133.179,133.179,313.576
51,Pittsburgh,PA,40.4873497,-80.0560134,13363424169,3,4548,6173,208674554205161,288342712964651,288342712964651,208674554205161,24.398,15.772,15.772,24.398,314.013,133.179,133.179,314.013
52,Pittsburgh,PA,40.4873908,-80.055963,13363424173,3,4548,6173,208674554205161,288342712964651,288342712964651,208674554205161,18.607,10.963,10.963,18.607,314.013,133.179,133.179,314.013
53,Pittsburgh,PA,40.4874059,-80.0559427,13363424191,3,4548,6173,208674554205161,225108805684195,225108805684195,208674554205161,16.42,9.305,9.305,16.42,314.013,133.166,133.166,314.013
54,Pittsburgh,PA,40.4874261,-80.0559156,13363424170,4,4548,6173,208674554205161,225108805684195,225108805684195,208674554205161,13.612,6.149,6.149,13.612,314.013,133.166,133.166,314.013
55,Pittsburgh,PA,40.4874618,-80.0562967,13363424174,3,4548,6173,524266718732369,206686347763741,206686347763741,1950246011790759,31.145,22.161,22.161,30.926,313.893,133.482,133.482,312.204
56,Pittsburgh,PA,40.4875121,-80.05623,13363424166,4,4548,6173,524266718732369,206686347763741,206686347763741,1950246011790759,23.207,15.286,15.286,23.144,313.893,133.482,133.482,312.204
57,Pittsburgh,PA,40.4875528,-80.0561799,13363424172,3,4548,6173,524266718732369,206686347763741,206686347763741,1950246011790759,17.036,10.785,10.785,17.107,313.893,133.482,133.482,312.204
58,Pittsburgh,PA,40.4875826,-80.056139,13363424165,4,4548,6173,524266718732369,848941592631055,848941592631055,1950246011790759,12.258,6.448,6.448,12.654,313.893,133.166,133.166,312.204
59,Pittsburgh,PA,40.4876312,-80.0541195,104446600,3,4548,6173,511548723317669,511548723317669,809913136630600,809913136630600,3.206,3.206,2.776,2.776,38.971,38.971,224.124,224.124
60,Pittsburgh,PA,40.4877122,-80.0563209,13363424176,4,4548,6173,322876325852842,1155628668237713,1155628668237713,322876325852842,11.609,6.786,6.786,11.609,312.834,133.16,133.16,312.834
61,Pittsburgh,PA,40.4879868,-80.0567093,13355477345,4,4548,6173,325440838940558,2527843787524455,2527843787524455,153228776811756,13.336,3.706,3.706,13.147,313.603,134.903,134.903,312.238
62,Pittsburgh,PA,40.4880473,-80.0562893,3546162535,3,4548,6173,474038337221563,474038337221563,1200229517107456,2520979048198195,4.125,4.125,9.6,5.418,43.828,43.828,131.706,311.954
63,Pittsburgh,PA,40.4881321,-80.0564126,3546162538,3,4548,6173,929213417652169,915190969332664,915190969332664,929213417652169,7.766,9.949,9.949,7.766,312.024,131.761,131.761,312.024
64,Pittsburgh,PA,40.4882216,-80.0570393,13355477341,4,4548,6173,298971121596969,262296518976441,262296518976441,298971121596969,12.817,7.13,7.13,12.817,313.087,133.107,133.107,313.087
65,Pittsburgh,PA,40.4883921,-80.0572743,13355477340,4,4548,6173,203294468302607,787111278669006,787111278669006,203294468302607,12.941,3.986,3.986,12.941,313.749,132.952,132.952,313.749
66,Pittsburgh,PA,40.4884482,-80.0568728,3546162536,3,4548,6173,464074388198574,483690716413333,483690716413333,464074388198574,9.655,10.741,10.741,9.655,312.213,131.98,131.98,312.213
67,Pittsburgh,PA,40.4884642,-80.0530475,105839208,3,4548,6173,306402061102955,1192091224547875,314614983388257,906281193266878,5.562,4.888,8.519,15.112,41.23,53.512,182.644,220.498
68,Pittsburgh,PA,40.4900584,-80.0598018,12683922172,3,4548,6173,207130867722146,1154318511750063,1154318511750063,207130867722146,25.008,15.184,15.184,25.008,313.328,133.376,133.376,313.328
69,Pittsburgh,PA,40.4901224,-80.0596846,12683922170,4,4548,6173,780619225925342,1154318511750063,1154318511750063,780619225925342,14.544,4.193,4.193,14.544,313.497,133.376,133.376,313.497
70,Pittsburgh,PA,40.4901588,-80.0600179,12683922164,3,4548,6173,205833364530662,1209405412811453,1209405412811453,205833364530662,28.859,20.475,20.475,28.859,312.003,132.6,132.6,312.003
71,Pittsburgh,PA,40.490256,-80.0598731,12683922165,4,4548,6173,205833364530662,1209405412811453,1209405412811453,205833364530662,14.899,8.63,8.63,14.899,312.003,132.6,132.6,312.003
72,Pittsburgh,PA,40.4905119,-80.0602291,12683922160,4,4548,6173,581329686131721,302696614858070,302696614858070,581329686131721,15.045,7.487,7.487,15.045,312.737,134.889,134.889,312.737
73,Pittsburgh,PA,40.4908417,-80.0606745,7079285018,3,4548,6173,322006302607417,297562242006257,297562242006257,322006302607417,13.933,6.634,6.634,13.933,318.863,141.078,141.078,318.863
74,Pittsburgh,PA,40.4908576,-80.0606513,7079284996,4,4548,6173,322006302607417,297562242006257,297562242006257,322006302607417,11.323,4.698,4.698,11.323,318.863,141.078,141.078,318.863
75,Pittsburgh,PA,40.4910055,-80.0564007,6343616649,3,4548,6173,1793653300817165,197618928853437,204473618014796,143791041005592,24.863,27.858,23.579,16.249,336.083,56.779,173.791,237.34
76,Pittsburgh,PA,40.4910739,-80.0609716,7079285022,3,4548,6173,1867612880081819,924479418123313,924479418123313,1165766620599085,17.419,11.886,11.886,17.748,322.455,145.214,145.214,320.919
77,Pittsburgh,PA,40.4910912,-80.0609371,7079285017,3,4548,6173,1867612880081819,924479418123313,924479418123313,1165766620599085,14.099,9.554,9.554,14.254,322.455,145.214,145.214,320.919
78,Pittsburgh,PA,40.4911049,-80.06091,7079285000,4,4548,6173,1867612880081819,924479418123313,924479418123313,1165766620599085,11.554,8.303,8.303,11.502,322.455,145.214,145.214,320.919
79,Pittsburgh,PA,40.4911056,-80.0560889,7081717123,3,4548,6173,1793653300817165,197618928853437,2856353781359542,170545781553189,4.263,10.004,5.657,9.356,336.083,56.779,168.849,255.158
80,Pittsburgh,PA,40.4911867,-80.0561156,7081717129,4,4548,6173,1349962248715772,197618928853437,2856353781359542,981981545874024,2.51,3.959,10.252,1.742,38.322,56.779,168.849,247.235
81,Pittsburgh,PA,40.4911876,-80.0610835,7079285004,3,4548,6173,1181633382308029,924479418123313,924479418123313,5465958433478000,17.686,12.61,12.61,17.24,325.132,145.214,145.214,321.218
82,Pittsburgh,PA,40.4912192,-80.061021,7079285003,4,4548,6173,1181633382308029,924479418123313,924479418123313,5465958433478000,11.598,8.647,8.647,10.903,325.132,145.214,145.214,321.218
83,Pittsburgh,PA,40.4912208,-80.0561269,7081717122,3,4548,6173,1349962248715772,197618928853437,2856353781359542,981981545874024,6.227,5.636,13.69,5.108,38.322,56.779,168.849,247.235
84,Pittsburgh,PA,40.4912817,-80.0556528,4790348311,4,4548,6173,1143563479490996,304884797804828,139457564842503,547720659931389,22.438,25.311,16.436,16.389,27.676,55.181,212.129,215.301
85,Pittsburgh,PA,40.4913263,-80.0555945,4790349725,3,4548,6173,1143563479490996,304884797804828,547720659931389,749837469033743,26.221,30.902,18.089,18.356,27.676,55.181,215.301,226.533
86,Pittsburgh,PA,40.4913339,-80.0608679,12574021738,4,4548,6173,1181633382308029,924479418123313,978226139654269,5465958433478000,6.996,18.335,18.392,7.467,325.132,145.214,146.141,321.218
87,Pittsburgh,PA,40.4913558,-80.0608108,12574021735,3,4548,6173,1181633382308029,924479418123313,924479418123313,5465958433478000,12.402,22.475,22.475,12.504,325.132,145.214,145.214,321.218
88,Pittsburgh,PA,40.4913828,-80.055789,4790348313,3,4548,6173,1143563479490996,304884797804828,547720659931389,547720659931389,10.385,18.841,0.614,0.614,27.676,55.181,215.301,215.301
89,Pittsburgh,PA,40.4914225,-80.0557228,4790349722,4,4548,6173,1143563479490996,304884797804828,935865350495127,935865350495127,17.335,25.951,2.261,2.261,27.676,55.181,221.493,221.493
90,Pittsburgh,PA,40.4914499,-80.0612257,4541601461,3,4548,6173,304611097943864,322324289308233,322324289308233,304611097943864,10.177,5.505,5.505,10.177,326.236,145.352,145.352,326.236
91,Pittsburgh,PA,40.491467,-80.0557821,104708876,5,4548,6173,1143563479490996,304884797804828,935865350495127,935865350495127,16.692,26.465,5.038,5.038,27.676,55.181,221.493,221.493
92,Pittsburgh,PA,40.4915057,-80.0610047,4541601460,3,4548,6173,784263918895570,322324289308233,322324289308233,928031091372575,8.557,18.617,18.617,9.08,325.804,145.352,145.352,322.929
93,Pittsburgh,PA,40.4915267,-80.0613859,7079285005,4,4548,6173,544929800006124,322324289308233,322324289308233,544929800006124,16.453,13.966,13.966,16.453,325.966,145.352,145.352,325.966
94,Pittsburgh,PA,40.4915342,-80.0610078,4541601487,3,4548,6173,928031091372575,322324289308233,322324289308233,928031091372575,9.3,18.746,18.746,9.3,322.929,145.352,145.352,322.929
95,Pittsburgh,PA,40.4915508,-80.0613152,7079285020,4,4548,6173,544929800006124,322324289308233,322324289308233,544929800006124,10.062,9.552,9.552,10.062,325.966,145.352,145.352,325.966
96,Pittsburgh,PA,40.4915612,-80.0559128,4790025842,3,4548,6173,1143563479490996,304884797804828,935865350495127,528361388161589,23.67,32.892,20.193,17.039,27.676,55.181,221.493,297.448
97,Pittsburgh,PA,40.4915992,-80.0610676,4541601457,4,4548,6173,199077098710217,322324289308233,322324289308233,1939462706206363,11.037,17.31,17.31,10.131,327.964,145.352,145.352,322.596
98,Pittsburgh,PA,40.4916472,-80.0614006,4541601462,3,4548,6173,252942996581889,4008156872571916,4008156872571916,282369013617346,10.841,3.067,3.067,11.785,326.877,146.534,146.534,322.264
99,Pittsburgh,PA,40.4917545,-80.0612103,4541601488,3,4548,6173,512947496408851,4008156872571916,4008156872571916,282369013617346,9.275,17.004,17.004,9.703,325.264,146.534,146.534,322.264
100,Pittsburgh,PA,40.4918342,-80.0610504,4545526599,4,4548,6173,883689919028357,4008156872571916,4008156872571916,883689919028357,11.439,33.167,33.167,11.439,327.091,146.534,146.534,327.091
101,Pittsburgh,PA,40.4919362,-80.0613594,13014804566,3,4548,6173,931676324337987,314157636747152,314157636747152,931676324337987,7.787,18.274,18.274,7.787,324.212,145.51,145.51,324.212
102,Pittsburgh,PA,40.4919705,-80.0612889,13014804560,4,4548,6173,484006369385997,314157636747152,314157636747152,484006369385997,13.995,25.208,25.208,13.995,324.569,145.51,145.51,324.569
103,Pittsburgh,PA,40.4919907,-80.0618635,7079285009,3,4548,6173,653808628804137,757483674963705,757483674963705,653808628804137,19.216,15.109,15.109,19.216,323.127,146.742,146.742,323.127
104,Pittsburgh,PA,40.4920117,-80.048482,4044840202,4,4548,6173,225883415576040,338700704338516,478760736739207,125144709597497,0.669,3.339,2.003,16.19,33.596,68.351,134.65,304.008
105,Pittsburgh,PA,40.4920602,-80.0484196,106061771,3,4548,6173,225883415576040,1059841274549576,1059841274549576,522724218745501,7.877,1.846,1.846,8.564,33.596,121.516,121.516,321.42
106,Pittsburgh,PA,40.492118,-80.06152,13014804565,4,4548,6173,320529872805835,919897625254081,919897625254081,320529872805835,9.538,18.73,18.73,9.538,325.107,146.553,146.553,325.107
107,Pittsburgh,PA,40.4921507,-80.0614452,13014804562,3,4548,6173,320529872805835,919897625254081,919897625254081,320529872805835,16.75,25.543,25.543,16.75,325.107,146.553,146.553,325.107
108,Pittsburgh,PA,40.4923005,-80.0616883,13014804572,3,4548,6173,469786800761580,478664830088574,478664830088574,469786800761580,9.489,17.683,17.683,9.489,324.974,146.598,146.598,324.974
109,Pittsburgh,PA,40.4924975,-80.0494617,4328260252,4,4548,6173,3808390472593479,407099920718404,262416365230172,495875184898408,5.068,10.715,14.356,14.22,310.22,141.344,190.858,272.961
110,Pittsburgh,PA,40.492539,-80.0494072,104821439,4,4548,6173,3808390472593479,407099920718404,262416365230172,495875184898408,2.696,6.487,7.884,10.611,310.22,141.344,190.858,272.961
111,Pittsburgh,PA,40.4925562,-80.062304,7079285015,3,4548,6173,792488251376724,835178367405167,835178367405167,792488251376724,1.961,11.058,11.058,1.961,320.82,142.659,142.659,320.82
112,Pittsburgh,PA,40.4925903,-80.0622548,7079284998,4,4548,6173,792488251376724,835178367405167,835178367405167,792488251376724,4.825,7.243,7.243,4.825,320.82,142.659,142.659,320.82
113,Pittsburgh,PA,40.4926007,-80.0493279,6218565595,4,4548,6173,484473979636153,407099920718404,262416365230172,481261509831693,2.81,9.536,2.186,4.816,303.283,141.344,190.858,263.379
114,Pittsburgh,PA,40.4926171,-80.049564,1673531676,3,4548,6173,311064013909134,407099920718404,262416365230172,4071914099555092,4.002,22.278,17.964,3.735,308.715,141.344,190.858,288.854
115,Pittsburgh,PA,40.4926363,-80.0625986,12706522438,3,4548,6173,3901443293243879,2843851742550211,2843851742550211,304611777860861,12.335,24.531,24.531,12.349,320.048,141.503,141.503,319.924
116,Pittsburgh,PA,40.4926838,-80.0625283,12706522425,3,4548,6173,304611777860861,2843851742550211,2843851742550211,304611777860861,4.546,17.244,17.244,4.546,319.924,141.503,141.503,319.924
117,Pittsburgh,PA,40.4926876,-80.0495356,4467098180,4,4548,6173,1126124037892638,407099920718404,262416365230172,4071914099555092,1.821,25.475,18.431,4.673,301.151,141.344,190.858,288.854
118,Pittsburgh,PA,40.4927528,-80.062419,12706522440,4,4548,6173,304611777860861,2843851742550211,2843851742550211,304611777860861,7.908,8.42,8.42,7.908,319.924,141.503,141.503,319.924
119,Pittsburgh,PA,40.4928463,-80.0627042,12706522428,3,4548,6173,663819654450196,464837074798307,464837074798307,663819654450196,2.211,16.534,16.534,2.211,319.219,136.891,136.891,319.219
120,Pittsburgh,PA,40.492854,-80.0629884,10548610669,3,4548,6173,136225341885389,466902061273593,466902061273593,136225341885389,18.418,33.641,33.641,18.418,318.674,134.944,134.944,318.674
121,Pittsburgh,PA,40.4928731,-80.0629206,10548610676,3,4548,6173,136225341885389,464837074798307,464837074798307,136225341885389,12.646,28.118,28.118,12.646,318.674,136.891,136.891,318.674
122,Pittsburgh,PA,40.4928901,-80.0628604,10548610652,3,4548,6173,1632582866942588,464837074798307,464837074798307,136225341885389,7.929,22.71,22.71,7.959,318.802,136.891,136.891,318.674
123,Pittsburgh,PA,40.4929497,-80.0627602,10548610653,4,4548,6173,1632582866942588,464837074798307,464837074798307,1632582866942588,3.022,12.379,12.379,3.022,318.802,136.891,136.891,318.802
124,Pittsburgh,PA,40.4929883,-80.0626814,10548610655,4,4548,6173,2677063719252017,464837074798307,464837074798307,2677063719252017,9.238,5.314,5.314,9.238,316.708,136.891,136.891,316.708
125,Pittsburgh,PA,40.4930001,-80.050488,4328260253,4,4548,6173,951273009032204,1086021885226342,1086021885226342,162858522443088,7.855,5.099,5.099,8.285,311.872,122.5,122.5,304.476
126,Pittsburgh,PA,40.4930474,-80.0504264,1325777223,3,4548,6173,951273009032204,1086021885226342,1086021885226342,162858522443088,3.716,2.505,2.505,2.46,311.872,122.5,122.5,304.476
127,Pittsburgh,PA,40.4930742,-80.0506393,4467098182,3,4548,6173,850208375704282,213446683697380,213446683697380,464868097921040,8.49,5.378,5.378,9.316,305.072,122.686,122.686,297.362
128,Pittsburgh,PA,40.4930777,-80.0481667,104973820,3,4548,6173,619801632309041,584972315802753,321618319356635,991439808262793,10.862,10.99,15.989,4.071,49.088,50.729,233.652,257.201
129,Pittsburgh,PA,40.4930805,-80.0632463,10548610659,3,4548,6173,506642493840698,2957299607861260,2957299607861260,506642493840698,15.853,29.757,29.757,15.853,317.393,133.624,133.624,317.393
130,Pittsburgh,PA,40.4930969,-80.0631896,10548610662,3,4548,6173,506642493840698,2957299607861260,2957299607861260,506642493840698,11.596,24.941,24.941,11.596,317.393,133.624,133.624,317.393
131,Pittsburgh,PA,40.4931155,-80.0631258,10548610666,3,4548,6173,3195386044012891,2957299607861260,2957299607861260,3195386044012891,6.462,19.699,19.699,6.462,317.682,133.624,133.624,317.682
132,Pittsburgh,PA,40.4931274,-80.0505953,3721632825,4,4548,6173,850208375704282,213446683697380,213446683697380,850208375704282,1.506,1.853,1.853,1.506,305.072,122.686,122.686,305.072
133,Pittsburgh,PA,40.4931336,-80.0630631,10548610673,3,4548,6173,3195386044012891,2957299607861260,2957299607861260,3195386044012891,0.796,14.955,14.955,0.796,317.682,133.624,133.624,317.682
134,Pittsburgh,PA,40.493151,-80.050645,1325777215,3,4548,6173,850208375704282,1164730187311629,1164730187311629,464868097921040,5.067,1.943,1.943,2.683,305.072,122.778,122.778,297.362
135,Pittsburgh,PA,40.4931534,-80.0629949,10548610670,3,4548,6173,3195386044012891,2957299607861260,2957299607861260,3195386044012891,5.384,10.844,10.844,5.384,317.682,133.624,133.624,317.682
136,Pittsburgh,PA,40.493162,-80.0629653,10548610657,3,4548,6173,3195386044012891,2957299607861260,2957299607861260,3195386044012891,8.063,9.76,9.76,8.063,317.682,133.624,133.624,317.682
137,Pittsburgh,PA,40.4931811,-80.0505509,4467098183,3,4548,6173,152370763530525,213446683697380,213446683697380,152370763530525,3.653,8.76,8.76,3.653,302.093,122.686,122.686,302.093
138,Pittsburgh,PA,40.4931819,-80.0629399,10548610644,4,4548,6173,376558113727281,2957299607861260,2957299607861260,488747625803967,7.348,8.041,8.041,7.326,315.899,133.624,133.624,315.809
139,Pittsburgh,PA,40.4932148,-80.0506191,4467098184,4,4548,6173,152370763530525,1164730187311629,1164730187311629,152370763530525,5.263,8.524,8.524,5.263,302.093,122.778,122.778,302.093
140,Pittsburgh,PA,40.493484,-80.0514763,2924134753,4,4548,6173,946841172743570,194914269031504,194914269031504,913786782807827,5.935,7.163,7.163,4.959,301.213,123.747,123.747,287.761
141,Pittsburgh,PA,40.4935362,-80.0514155,1325777228,3,4548,6173,946841172743570,194914269031504,194914269031504,913786782807827,3.435,1.046,1.046,3.071,301.213,123.747,123.747,287.761
142,Pittsburgh,PA,40.4935506,-80.0519931,3569661317,3,4548,6173,490566118861859,151493206991102,151493206991102,1162591654164184,22.443,24.771,24.771,21.405,306.529,124.707,124.707,301.737
