point_id,city,walkability_index_v1,walkability_index_v2
1141,seattle,0.34973022,0.2892684562232833
1142,seattle,-0.57332367,-0.8318797725762419
1143,seattle,-0.4547792,-0.5524753792651934
1144,seattle,-0.19277176,-0.23596710556975536
1145,seattle,0.579285,0.3475865544748861
1146,seattle,0.34845945,0.065749116583296
1147,seattle,0.5238594,0.5078723810308736
1148,seattle,0.062334653,0.03507501956375277
1149,seattle,0.4203509,0.3775917156392664
115,seattle,0.4801808,0.15180097386040747
1150,seattle,-0.7238001,-1.05200914569748
1151,seattle,-0.67549014,-0.9930672649546927
1152,seattle,-0.18580939,-0.43138449140276225
1153,seattle,-0.070693456,-0.2610300727040668
1154,seattle,-0.12807168,-0.3311832260157915
1155,seattle,0.6186511,0.3917499734562639
1156,seattle,0.48261723,-0.16349398350614466
1157,seattle,0.08183116,-0.2879182334172969
1158,seattle,0.43775788,-0.19938884538636567
1159,seattle,0.22391917,-0.5098633993853242
116,seattle,1.0679078,0.8854151109391846
1160,seattle,0.31700465,-0.3651507559146878
1161,seattle,-0.40682814,-1.0221508093475482
1162,seattle,0.064132065,-0.4874408542474494
1163,seattle,0.34114477,-0.33611618594612386
1164,seattle,0.5432046,0.37025118224475423
1165,seattle,0.5359443,0.13026268820153905
1166,seattle,0.26920903,-0.1548190605978925
1167,seattle,1.3215607,1.1114780703057947
1168,seattle,1.6305779,1.7223067420628266
1169,seattle,-0.9080135,-1.725026978208143
117,seattle,1.3671609,1.2553871057141186
1170,seattle,-0.6562776,-0.7975752606671269
1171,seattle,0.5748703,0.42356666918683433
1172,seattle,-0.36439425,-0.24551973126792306
1173,seattle,-0.025203688,-0.5271623849571078
1174,seattle,-0.16166352,-0.6894985931025703
1175,seattle,0.54232097,0.38559416491340187
1176,seattle,0.45269603,0.27948562136980176
1177,seattle,-0.36270463,-0.9819810181661277
1178,seattle,-0.48601428,-1.140322623028733
1179,seattle,-0.56948817,-1.2442606591517105
118,seattle,-0.17370278,-0.6598321387111158
1180,seattle,-0.6088205,-1.2880898549751323
1181,seattle,-0.02955646,-0.5325437957901976
1182,seattle,0.56090426,-0.018249105475610136
1183,seattle,0.22061178,-0.01474674343306073
1184,seattle,0.48601088,0.11917661452184895
1185,seattle,0.019514391,-0.7430864938302577
1186,seattle,0.0079069985,-0.7574369227184975
1187,seattle,-1.0516626,-1.867634259395081
1188,seattle,-0.03707165,-0.8130448346604272
1189,seattle,-0.1276526,-0.7079721666749125
119,seattle,0.8881953,0.6569231117429906
1190,seattle,-0.58860606,-1.3067834668709544
1191,seattle,0.23488441,0.08119225622588065
1192,seattle,-1.1302733,-1.391667174794863
1193,seattle,-0.4297733,-0.524023228637805
1194,seattle,0.3120211,-0.09117820938339008
1195,seattle,0.36939934,-0.021025056071665518
1196,seattle,-0.3657624,-1.2618112250044815
1197,seattle,-0.41452014,-0.15602380932178192
1198,seattle,0.533345,0.07029523448320853
1199,seattle,0.74519944,0.2649280086406993
12,seattle,-0.5088309,-0.23326420237400997
120,seattle,1.2644205,1.1250113953239074
1200,seattle,0.8457328,0.27887928867218564
1201,seattle,-0.050011367,-0.7859572337924886
1202,seattle,-0.1057091,-0.8540070323009554
1203,seattle,-0.43354598,-1.3044057431956255
1204,seattle,0.19917391,-0.4319835614508901
1205,seattle,-0.17948991,-0.9449474674793378
1206,seattle,0.061797056,-0.6201036949325184
1207,seattle,0.7203463,0.22615367247061727
1208,seattle,0.8256935,0.3556199937624856
1209,seattle,1.1775917,0.7147268420381189
121,seattle,1.5216722,1.4459670849580146
1210,seattle,-0.34088704,-1.188713421806296
1211,seattle,0.98630214,0.5806590018873847
1212,seattle,1.2045299,0.7496259386823211
1213,seattle,1.1012014,0.6235840938219478
1214,seattle,1.2773186,0.7739223612021084
1215,seattle,1.1685688,0.48749702091770786
1216,seattle,0.40236914,-0.26214975410406477
1217,seattle,-0.0015375433,-0.6152417116439528
1218,seattle,-1.8829577,-3.630856727019738
1219,seattle,-0.04178265,-0.6733201985571802
122,seattle,1.4648112,1.3752313409897674
1220,seattle,-2.3165717,-4.154317966094876
1221,seattle,0.61973953,0.14966122567416848
1222,seattle,0.5834264,0.09352911418421544
1223,seattle,1.1939827,1.033230910285897
1224,seattle,-0.122853614,-0.30556029608590113
1225,seattle,0.6831083,0.6717576970242107
1226,seattle,0.5504023,0.5101891349021143
1227,seattle,0.7819619,0.5759799939008607
1229,seattle,0.78740287,0.5827067574422231
123,seattle,1.5280744,1.4525924850908603
1230,seattle,-1.4375465,-2.507509042964766
1231,seattle,-0.48211616,-1.2090286062191138
1232,seattle,0.88324314,0.4655913571300049
1233,seattle,-0.11009396,-0.312557686630391
1234,seattle,0.5447054,0.2953241022014523
1235,seattle,-0.05371744,-0.2579784263049399
1236,seattle,0.18237674,0.06607333341045162
1237,seattle,-0.18841954,-0.3932773910012952
1238,seattle,-0.21308525,-0.42377205238880494
1239,seattle,0.6001939,-0.08926348495526015
124,seattle,0.57551396,0.0714547442435416
1240,seattle,-0.32655975,-0.5618145118100827
1241,seattle,0.6860787,0.2321456479337328
1242,seattle,0.3783416,-0.14210477666267882
1243,seattle,-1.3487041,-1.8512035819552133
1244,seattle,0.8150481,0.38959558434523345
1245,seattle,0.82738096,0.4048429150389882
1246,seattle,1.243735,0.7011476841835554
1247,seattle,0.6527584,0.1932626235990652
1248,seattle,0.028063344,-0.583988964479618
1249,seattle,0.0652607,-0.001628707115972757
125,seattle,1.3490124,1.2325044552454465
1250,seattle,0.4924207,0.4215375141666992
1251,seattle,-0.3553629,-1.0490145607586696
1252,seattle,0.36058435,0.06747593153853894
1253,seattle,0.8656847,0.4449883848166944
1254,seattle,0.26749906,0.13667402619447996
1255,seattle,-0.35766187,-0.6343266639586722
1256,seattle,0.9621821,0.3342310620707831
1257,seattle,-0.024175227,-0.11157429251118149
1258,seattle,-1.2026883,-2.4439018913619934
1259,seattle,-1.0949359,-2.678245963886149
126,seattle,1.0616064,0.8807749579932177
1260,seattle,0.7752146,0.32837156476818863
1261,seattle,1.1017703,0.5125653871340826
1262,seattle,1.0699377,0.47277275545610237
1263,seattle,-0.42816123,-1.3304585982736843
1264,seattle,0.3046416,-1.048355992445915
1265,seattle,0.24773633,-1.118199458027296
1266,seattle,0.24701087,-1.119096359832811
1267,seattle,0.61796147,-0.32272821001200913
1268,seattle,-0.3643699,-1.7069429981506337
1269,seattle,0.78255767,-0.3865878216751068
127,seattle,0.9400208,0.7370562391980205
1270,seattle,0.7379889,-0.22403004756606895
1271,seattle,-1.2450446,-2.8616778698714422
1272,seattle,-0.07647619,-1.3579024386475809
1273,seattle,-0.2858967,-1.6154395330949758
1274,seattle,-0.092188925,-1.381042186044848
1275,seattle,1.7019033,1.0449795644143192
1276,seattle,1.7779754,1.1354559304754615
1277,seattle,1.4750264,1.1770393603361657
1278,seattle,0.5959003,0.08442844072827724
1279,seattle,0.85017633,0.39047952662764374
128,seattle,0.7504521,0.5047934730475433
1280,seattle,-0.5468602,-1.3791926514123116
1281,seattle,0.72078675,0.2331726482510734
1282,seattle,0.344787,0.15562505584843467
1283,seattle,-0.17484827,-1.5539589489299426
1284,seattle,-0.68945086,-2.1869575139624198
1285,seattle,-0.18065196,-1.5611341633740625
1286,seattle,0.13150115,-0.10806407497297295
1287,seattle,0.31481463,0.12021776887834068
1288,seattle,0.32320777,0.3466337453014712
1289,seattle,-0.9623559,-1.338623562685498
129,seattle,1.0079546,0.5920078655266647
1290,seattle,-0.26285553,-0.15210384662903206
1291,seattle,-2.8445644,-3.4081033241987906
1292,seattle,-0.17838919,-1.5564588630505924
1293,seattle,-0.7197772,-2.2191071629322696
1294,seattle,0.27100542,-0.491018124694288
1295,seattle,0.36229196,-0.3809595641930758
1296,seattle,-0.37018567,-1.251117756136213
1297,seattle,1.0847591,0.7430613246863464
1298,seattle,0.34522745,-0.3772351084279403
1299,seattle,0.30315065,-0.42925541314780985
13,seattle,-0.52116376,-0.2485115330677646
130,seattle,-0.17466392,0.08952644608144522
1300,seattle,0.43833986,-0.6908494421370482
1301,seattle,1.0495743,0.6995615871188695
1302,seattle,-0.9825003,-2.530718084983659
1303,seattle,-1.1811215,-2.7731838895431347
1304,seattle,0.42073828,-0.9491605271544759
1305,seattle,-0.38237387,-2.010153673441491
1306,seattle,-0.98868287,-2.539774189598094
1307,seattle,0.35432684,-0.16141968216592475
1308,seattle,0.43195865,-0.06772483861126492
1309,seattle,0.42180216,-0.0802814638884748
131,seattle,-1.3797375,-1.44413593041749
1310,seattle,-0.3075697,-1.726187043791412
1311,seattle,0.6172061,-0.7174334217284142
1312,seattle,-0.446332,-1.3523681054953967
1313,seattle,1.1732426,0.21574198906418232
1314,seattle,-0.21832213,-1.4833670959078353
1315,seattle,1.0328314,0.042704527613194036
1316,seattle,0.6908603,-0.3789310491777743
1317,seattle,1.0226078,0.02593654090188989
1318,seattle,0.58577245,0.21640567047808282
1319,seattle,0.62520593,-0.4601006625768811
132,seattle,0.44193164,-0.10410876170118673
1320,seattle,0.8205126,-0.22343757856773644
1321,seattle,-0.08039987,-0.39992710711549284
1322,seattle,0.06277394,-1.1682180986518345
1323,seattle,0.67080724,0.5945001466415221
1324,seattle,-0.006978105,-0.29139139494114064
1325,seattle,-0.009154491,-0.29408210035768556
1326,seattle,1.2082516,0.4702378091740269
1327,seattle,0.4217394,-0.7104442818703074
1328,seattle,1.8927014,1.2922580742430443
1329,seattle,1.2050307,0.4343193970428454
133,seattle,0.26534945,-0.32141169992055774
1330,seattle,1.3524747,1.0180972509377944
1331,seattle,1.510753,0.8177656240039566
1332,seattle,2.5343854,2.779724976137125
1333,seattle,2.3254888,2.522406686751589
1334,seattle,2.5125563,2.208315278613033
1335,seattle,1.1010786,0.11570266891766898
1336,seattle,1.9097576,1.6615741401067567
1337,seattle,2.545889,0.5488000080178453
1338,seattle,2.513827,0.5044430568234074
1339,seattle,2.267633,1.5376336612349013
134,seattle,-0.28731236,-0.6740900365646052
1340,seattle,2.2773225,1.3456567317750432
1341,seattle,-0.8884746,-1.3681374568915905
1342,seattle,-0.20820762,0.4119731540782582
1343,seattle,-0.1849464,0.44381320716570943
1344,seattle,3.0615487,1.1759820617466257
1345,seattle,-0.3421211,0.22394385919723636
1346,seattle,-0.31996596,0.25049686682285377
1347,seattle,0.71007055,0.3055415891513525
1348,seattle,1.4712183,0.558173527513398
1349,seattle,1.528694,0.6603412895120635
135,seattle,0.87439245,0.7670781957358955
1350,seattle,2.9676502,1.0603158290663
1351,seattle,1.1104738,0.35848663865691427
1352,seattle,-0.28347167,-0.8705744042155145
1353,seattle,-1.5366299,-2.1867946894107355
1354,seattle,0.15238549,-0.30379886773326914
1355,seattle,-0.082997434,-0.6077060518348699
1356,seattle,1.9131118,0.5327573980625149
1357,seattle,0.24623671,-0.18936381375922548
1358,seattle,1.9225454,0.5367119208940805
1359,seattle,2.1033156,1.014200309552075
136,seattle,0.5799889,0.8204794552402876
1360,seattle,1.8018,1.6234698964682328
1361,seattle,1.4328612,0.6170661677809242
1362,seattle,2.5471823,1.5519319037445694
1363,seattle,2.543367,1.5475465297960702
1364,seattle,1.4204376,0.6020897009248056
1365,seattle,1.3247186,0.492656348743068
1366,seattle,2.5726411,1.5844161183611236
1367,seattle,1.4107112,0.1590414655781804
1368,seattle,1.3576982,0.08901117975221036
1369,seattle,1.3435975,0.07231592303342062
137,seattle,0.8399094,0.39792155420687597
1370,seattle,0.8543507,0.24304243557205304
1371,seattle,1.327379,0.05264200039442847
1372,seattle,2.4679391,1.4688979526600094
1373,seattle,2.3454452,1.3157684906167157
1374,seattle,1.7719153,1.0603111788905222
1375,seattle,1.8153186,0.6831826546642226
1376,seattle,2.2671583,1.021350052879833
1377,seattle,2.0640423,1.4179368193481292
1378,seattle,1.4038477,0.16518670728988374
1379,seattle,2.7060144,1.7735952278217049
138,seattle,0.24919315,-0.49847062987501
1380,seattle,2.2821138,1.702422257024461
1381,seattle,2.1794324,1.5763131489866793
1382,seattle,2.9078338,1.8034109186559713
1384,seattle,2.9785185,1.8897249894628985
1385,seattle,2.2877655,1.7090011291957812
1386,seattle,2.5039594,1.5382786059094324
1387,seattle,2.7768593,1.6423226402031053
1389,seattle,2.15958,1.1077199871547672
139,seattle,-0.45404854,-1.4477716101893767
1390,seattle,2.3602462,1.3532854872862288
1391,seattle,3.520148,2.7811494973705195
1392,seattle,3.3237739,2.5381226456765194
1393,seattle,3.6249857,2.9102728993794793
1394,seattle,2.3048418,1.2856368066040225
1395,seattle,2.5210068,1.5440712224418685
1396,seattle,3.6809123,3.5181509084076477
1397,seattle,3.8607426,3.200669192937657
1398,seattle,3.837546,3.712041324038672
1399,seattle,2.9899778,2.663370400860091
14,seattle,1.2080958,0.7675217130391033
140,seattle,-0.70406497,-1.75219484969192
1400,seattle,2.0709927,1.4404505476941694
1401,seattle,1.5119371,0.7460789558953741
1402,seattle,1.3282887,0.6169120710736125
1403,seattle,2.4651275,1.4696255864517467
1404,seattle,1.3565817,0.651891241488697
1405,seattle,0.39969194,0.42896501031062645
1406,seattle,2.4364007,1.445426500716431
1407,seattle,2.492351,1.5086436011240265
1408,seattle,3.6830175,2.985933149969149
1409,seattle,1.6604495,0.9355554481367232
141,seattle,-0.81933606,-0.1555695422240782
1410,seattle,1.1184523,0.24916255034091483
1411,seattle,0.72291404,0.6756591393348443
1412,seattle,0.40396705,0.0847698132127504
1413,seattle,1.7362278,0.8071473965644895
1414,seattle,1.5568532,0.8053535929534594
1415,seattle,2.6022174,0.6121925510633441
1416,seattle,1.2113248,0.5777340861859397
1417,seattle,1.2947484,0.4672008707329117
1418,seattle,0.65551734,0.4452267764977944
1419,seattle,-0.9414741,-0.417784987736149
142,seattle,-0.597957,0.09583624874317291
1420,seattle,-0.31481636,-0.646171718300524
1421,seattle,1.1702149,-1.1348830348967867
1422,seattle,-0.35595268,-0.4661259497059075
1423,seattle,0.20320301,0.20894059437160428
1424,seattle,0.27994788,0.1812862753131179
1425,seattle,-0.97232467,-1.240734804665163
1426,seattle,-2.3189337,-1.912926984883014
1427,seattle,-0.008643292,-0.03639654011632464
1428,seattle,-0.17748903,-0.2454881055492193
1429,seattle,2.6165726,0.6337762548481829
143,seattle,0.024508243,0.2969399455967952
1430,seattle,0.6268192,0.7183197068741665
1431,seattle,1.0690918,0.41384816625220133
1432,seattle,2.6010723,0.6270442045961357
1433,seattle,0.055308744,-0.08246893353435143
1434,seattle,-0.22200282,-0.33229618425985985
1435,seattle,-0.2447651,-0.43823044774970554
1436,seattle,0.5571946,0.5444491647178744
1437,seattle,-0.3515335,-0.7130286396393014
1438,seattle,-0.5088824,-0.6788525371374008
1439,seattle,0.1158154,0.5181669519268467
144,seattle,0.0705413,0.8925351827323423
1440,seattle,-0.88996476,-1.1626087656637822
1441,seattle,0.12341795,0.008439119501486809
1442,seattle,0.16642578,-0.17623091690655046
1443,seattle,-0.5782812,-0.8171249631302316
1444,seattle,-0.9980834,-0.9213236138030478
1445,seattle,-1.3315905,-1.7291754012619804
1446,seattle,-1.1691543,-1.532480758260717
1447,seattle,-0.97247684,-0.264751263934969
1448,seattle,-0.8931115,-0.1772497164502488
1449,seattle,-1.4084703,-0.5724065672817474
145,seattle,1.3713912,1.964273143996093
1450,seattle,-0.3227799,-0.6713445476376554
1451,seattle,-1.4326162,-0.6051379672326347
1452,seattle,0.10325478,-0.14142726567665756
1453,seattle,-0.13034132,-0.43793484769261437
1454,seattle,-0.39898995,-0.5487159431980086
1455,seattle,-3.2299054,-2.7155684344916886
1456,seattle,-3.4359453,-2.9996282695863816
1457,seattle,-3.2326279,-2.8809167505588107
1458,seattle,-3.0168657,-2.4680453635221062
1459,seattle,-0.8029932,-0.03648014155982707
146,seattle,0.39904267,1.1032777796059248
1460,seattle,-1.5600194,-0.5385786399770478
1461,seattle,-0.8262896,-0.08033838823762751
1462,seattle,-0.81095874,-0.05978972048166477
1463,seattle,-0.96944916,-0.2488387549893212
1464,seattle,-1.1503732,-0.2718269237150784
1465,seattle,-2.9691,-2.4014452323426876
1466,seattle,-2.1119606,-2.453465537062557
1467,seattle,-2.1065667,-1.1930274698592396
1468,seattle,-1.38185,-0.5437872801141426
1469,seattle,-1.6602103,-0.7036823714900621
147,seattle,0.4564457,1.3931646963716975
1470,seattle,-1.9189439,-1.216993336197003
1471,seattle,-1.9131402,-1.209818121752883
1472,seattle,-1.7429265,-1.2416581358486651
1473,seattle,-1.8904482,-1.4216866916080872
1474,seattle,-1.9044232,-0.9873803974580444
1475,seattle,-2.0977788,-1.4592485518849734
1476,seattle,-1.7505302,-0.8153466462766787
1477,seattle,-0.73601574,0.021265154206768746
1478,seattle,-1.237837,-0.4314377058656565
1479,seattle,-0.77047515,-0.02133768155519331
148,seattle,1.224981,1.7938129781608347
1480,seattle,-1.2703112,-0.4670805576946418
1481,seattle,-2.8251371,-2.3823537954262424
1482,seattle,-2.926339,-2.507471597295584
1483,seattle,-2.28599,-1.457782076085446
1484,seattle,-0.9803448,-0.06322564260536225
1485,seattle,-2.7054281,-2.2324536493607563
1486,seattle,-2.5761423,-2.070554757431716
1487,seattle,-2.3588061,-1.7996099935381578
1488,seattle,-1.7089815,-0.9905038957045236
1489,seattle,-1.75466,-1.0457713722984392
149,seattle,0.35529196,0.7296505734684192
1490,seattle,-2.697681,-2.2197167612230086
1491,seattle,-1.1925046,-1.44413593041749
1492,seattle,-2.0685985,-1.437857617778885
1493,seattle,-1.4979619,-0.703165080840309
1494,seattle,-0.82810146,-0.7537405349957585
1495,seattle,-0.7351849,-0.6214508215844412
1496,seattle,-1.1384954,-0.25875023620763055
1497,seattle,-1.6023151,-0.8134414294116582
1498,seattle,-0.8767074,-0.813832955965263
1499,seattle,-1.713636,-0.949518629661919
15,seattle,1.1382637,0.66999015895613
150,seattle,0.11085916,0.42852852024065125
1500,seattle,-1.7550561,-0.9811639299149763
1501,seattle,-0.5225236,-0.3672729936132721
1502,seattle,-1.4660273,-0.6569017612674952
1503,seattle,-1.3741666,-0.5193507354774985
1504,seattle,-0.3707998,-0.20233776533986036
1505,seattle,-0.35368374,-0.5499285378248493
1506,seattle,-1.249257,-0.3767739581247355
1507,seattle,-0.35740304,-0.5526001819332015
1508,seattle,-0.39233202,-0.5951064031562245
1509,seattle,-1.4866728,-2.089111149254752
151,seattle,0.10688524,0.4250279995778763
1510,seattle,-2.5628006,-3.4222827594824294
1511,seattle,-1.6884582,-2.3329269481621377
1512,seattle,-1.4873639,-2.0905210889764296
1513,seattle,-1.6576345,-2.2968513035032183
1514,seattle,-0.96107644,-0.46526833391148514
1515,seattle,0.80558354,0.8661652282488476
1516,seattle,-1.7192724,-2.371719285898508
1517,seattle,-2.195206,-2.360957955244985
1518,seattle,-2.2258866,-2.4097191309519537
1519,seattle,-2.1783614,-2.353245712326166
152,seattle,1.0411451,1.5421015042413933
1520,seattle,-2.144219,-2.3102969989782083
1521,seattle,-1.0426058,-0.04566696071900696
1522,seattle,-0.8838611,-0.06864053007640117
1523,seattle,-4.338034,-4.239746152004775
1524,seattle,-1.0360098,-0.04696767377966907
1525,seattle,-1.0179905,-0.23127390499120534
1526,seattle,-0.40816826,-0.3537948353363326
1527,seattle,-0.4110701,-0.3573824425583926
1528,seattle,-0.6178197,-0.3912546309579053
1529,seattle,-1.4324653,-0.7588567764393793
153,seattle,1.0617727,1.6112019656635233
1530,seattle,-1.5583835,-0.9264639512718166
1531,seattle,-1.1783748,-0.2330647481888398
1532,seattle,-3.3714333,-3.0055662442147097
1533,seattle,-1.0249932,-0.8393361152290473
1534,seattle,-1.1811119,-1.0119028431873556
1535,seattle,-1.3342048,-1.2157783347885174
1536,seattle,-1.3637415,-1.255388148063507
1537,seattle,-1.4972339,-1.4181444306428213
1538,seattle,-1.4087201,-1.3109960600054364
1539,seattle,-1.5381694,-1.4702987038011095
154,seattle,0.8185247,1.3111614385035464
1540,seattle,-1.4664105,-1.3837321928114357
1541,seattle,-1.9264224,-1.994906581714939
1542,seattle,-2.210439,-2.388105890094438
1543,seattle,-2.2070603,-2.3830301131314564
1544,seattle,-2.3191366,-2.51969009392801
1545,seattle,-2.2153006,-2.397416144095946
1546,seattle,-1.9526057,-2.0264929573895185
1547,seattle,-2.082445,-2.2315693838465545
1548,seattle,-2.2739668,-2.4683514605025128
1549,seattle,-2.448068,-2.6241952210524424
155,seattle,0.76959646,1.2360348019821834
1550,seattle,-3.098194,-3.464714662488322
1551,seattle,0.54147464,0.7262814472960019
1552,seattle,0.4852513,0.6567715573685899
1553,seattle,0.5496027,0.7354780541779551
1554,seattle,-0.14007924,0.3678395828023029
1555,seattle,-0.76701117,-0.41208034706111096
